Estimate,Estimate.CI.Lower,Estimate.CI.Upper,Std.Error,z.value,p.value,Odds.Ratio,Odds.Ratio.SE,Odds.Ratio.z,Odds.Ratio.p,Odds.Ratio.CI.Lower,Odds.Ratio.CI.Upper
1.6861277900930263,-1.1206180243614698,4.492873604547523,1.4320394847016318,1.1774310751245343,0.2390234927777376,5.3985359157351684,7.730916590912642,0.5689539996984907,0.5693873577666646,0.3260782080604268,89.37791398829613
0.0012821498736514062,-0.17771425828655402,0.18027855803385684,0.09132637618451475,0.014039206713523435,0.9887987016799583,1.0012829721792027,0.09144354538438688,0.01403021037526129,0.9888058790124561,0.8371816070216402,1.197550904089682
