Coef.,Std.Err.,z,P>|z|,[0.025,0.975],z_value,p_value
0.906862262577676,1.865819643690649,0.48603961569612075,0.6269390783915674,-2.7500770407033523,4.563801565858705,0.48603961569612075,0.6269390783915674
0.015493392536120245,0.007352067621369251,2.1073517456623656,0.03508710105866878,0.0010836047863334516,0.02990318028590704,2.1073517456623656,0.03508710105866878
-1.2218644857246475,0.918344023068679,-1.3305084532937277,0.1833508030369927,-3.021785696356879,0.5780567249075841,-1.3305084532937277,0.1833508030369927
0.04824761499322521,0.05397964750092955,0.8938112275074483,0.37142290096059505,-0.05755055000676424,0.15404577999321467,0.8938112275074483,0.37142290096059505
-1.3665414823831754,0.797552589460737,-1.7134186515614709,0.08663554735984784,-2.9297158335028795,0.19663286873652863,-1.7134186515614709,0.08663554735984784
