Estimate,Estimate.CI.Lower,Estimate.CI.Upper,Std.Error,z.value,p.value,Odds.Ratio,Odds.Ratio.SE,Odds.Ratio.z,Odds.Ratio.p,Odds.Ratio.CI.Lower,Odds.Ratio.CI.Upper
0.010084730594371816,-2.0978109018940785,2.117980363082822,1.075476717488312,0.009376986438092198,0.992518356935178,1.0101357528609862,1.0863774837045181,0.00932986278988734,0.9925559545218483,0.12272479101716827,8.31432859449961
0.0498863036741547,-0.07414008155520296,0.17391268890351236,0.06327993075773941,0.7883432089257365,0.43049597988648347,1.0511515775094555,0.0665167990406869,0.769002391082698,0.4418918910772336,0.9285416131773045,1.1899516652999298
