Coef.,Std.Err.,z,P>|z|,[0.025,0.975],z_value,p_value
0.11464939333167123,1.6466916622345036,0.06962408079245144,0.9444928697466023,-3.112806958290351,3.3421057449536935,0.06962408079245144,0.9444928697466023
0.000976414782069322,0.005062317676722024,0.19287900215333278,0.8470537300970924,-0.008945545542606325,0.01089837510674497,0.19287900215333278,0.8470537300970924
-0.0986301406667666,0.6497940471942288,-0.1517867716588749,0.8793551159250397,-1.3722030705359753,1.174942789202442,-0.1517867716588749,0.8793551159250397
-0.01743211501864147,0.047893329022882236,-0.3639779354304822,0.7158744859248682,-0.11130131500321755,0.07643708496593463,-0.3639779354304822,0.7158744859248682
-1.0306449975422938,0.6209371820230741,-1.6598216814531084,0.09695033067322616,-2.247659510969311,0.1863695158847234,-1.6598216814531084,0.09695033067322616
